stroke,frame,x,y
back,894,0.0,0.0
back,894,520.748046875,516.2274780273438
back,894,515.894775390625,502.30316162109375
back,894,395.135986328125,506.2048645019531
back,894,395.08563232421875,506.50250244140625
back,894,290.15911865234375,518.2297973632812
back,894,288.89691162109375,513.658203125
back,896,0.0,0.0
back,896,0.0,0.0
back,896,0.0,0.0
back,896,0.0,0.0
back,896,0.0,0.0
back,896,724.435302734375,502.81341552734375
back,896,705.0532836914062,509.7875061035156
back,896,706.0166625976562,504.82366943359375
back,896,668.376953125,521.9108276367188
back,896,0.0,0.0
back,896,665.8016967773438,543.615966796875
back,896,545.0552368164062,517.85791015625
back,896,532.5967407226562,507.5993957519531
back,896,410.7968444824219,522.7924194335938
back,896,415.07666015625,520.419189453125
back,896,304.4122314453125,541.5790405273438
back,896,303.82342529296875,540.725830078125
back,898,0.0,0.0
back,898,0.0,0.0
back,898,0.0,0.0
back,898,0.0,0.0
back,898,0.0,0.0
back,898,760.2435913085938,513.0585327148438
back,898,752.695068359375,516.7470092773438
back,898,0.0,0.0
back,898,0.0,0.0
back,898,0.0,0.0
back,898,0.0,0.0
back,898,601.7032470703125,520.2606811523438
back,898,596.7954711914062,508.8249206542969
back,898,477.4051513671875,522.0869140625
back,898,472.9833984375,523.1091918945312
back,898,327.9935302734375,540.6693115234375
back,898,333.86767578125,539.6663208007812
back,900,0.0,0.0
back,900,0.0,0.0
back,900,0.0,0.0
back,900,0.0,0.0
back,900,0.0,0.0
back,900,654.17626953125,532.6903686523438
back,900,644.3585205078125,522.0496826171875
back,900,683.7993774414062,525.8287353515625
back,900,722.968017578125,503.3487548828125
back,900,0.0,0.0
back,900,0.0,0.0
back,900,627.072021484375,507.94854736328125
back,900,606.3890991210938,499.1884460449219
back,900,631.935546875,517.2515258789062
back,900,566.42138671875,501.70562744140625
back,900,600.4736938476562,522.6804809570312
back,900,527.6345825195312,499.3883972167969
back,902,0.0,0.0
back,902,0.0,0.0
back,902,0.0,0.0
back,902,0.0,0.0
back,902,0.0,0.0
back,902,647.5733642578125,520.5314331054688
back,902,632.572021484375,519.8844604492188
back,902,0.0,0.0
back,902,0.0,0.0
back,902,0.0,0.0
back,902,0.0,0.0
back,902,657.119873046875,492.025390625
back,902,649.027099609375,492.015625
back,902,659.8878784179688,515.410400390625
back,902,691.1378784179688,500.7012634277344
back,902,623.3654174804688,517.5948486328125
back,902,723.2091674804688,497.3485107421875
back,904,0.0,0.0
back,904,0.0,0.0
back,904,0.0,0.0
back,904,0.0,0.0
back,904,0.0,0.0
back,904,786.0089111328125,491.57196044921875
back,904,779.916015625,505.4400329589844
back,904,0.0,0.0
back,904,0.0,0.0
back,904,0.0,0.0
back,904,0.0,0.0
back,904,640.6048583984375,510.8096008300781
back,904,634.5315551757812,504.9180908203125
back,904,506.1111145019531,515.3729248046875
back,904,498.93780517578125,517.813232421875
back,904,399.9505920410156,524.9771118164062
back,904,400.2880554199219,525.9896240234375
back,906,837.759033203125,465.33319091796875
back,906,0.0,0.0
back,906,0.0,0.0
back,906,0.0,0.0
back,906,0.0,0.0
back,906,818.9481201171875,507.09246826171875
back,906,810.0919189453125,495.29833984375
back,906,909.8816528320312,516.889404296875
back,906,890.59912109375,513.2786865234375
back,906,0.0,0.0
back,906,960.2627563476562,505.7303466796875
back,906,653.2747802734375,520.4426879882812
back,906,643.380859375,502.5246276855469
back,906,522.2686767578125,531.9390869140625
back,906,522.7088623046875,524.73095703125
back,906,414.62359619140625,550.4329833984375
back,906,411.41107177734375,554.6221923828125
back,908,876.5081787109375,487.736083984375
back,908,0.0,0.0
back,908,876.8516235351562,482.5762939453125
back,908,0.0,0.0
back,908,0.0,0.0
back,908,847.433349609375,513.1668701171875
back,908,836.7724609375,507.26617431640625
back,908,921.0422973632812,524.3246459960938
back,908,892.4345703125,528.9959716796875
back,908,1004.370849609375,522.2540893554688
back,908,979.9088134765625,526.9681396484375
back,908,690.1307983398438,521.5435791015625
back,908,681.0513916015625,508.35736083984375
back,908,570.672607421875,536.5716552734375
back,908,571.756103515625,531.593505859375
back,908,487.733642578125,566.0150756835938
back,908,481.98193359375,565.16650390625
back,910,897.0126342773438,478.70269775390625
back,910,0.0,0.0
back,910,0.0,0.0
back,910,0.0,0.0
back,910,0.0,0.0
back,910,857.340576171875,519.8907470703125
back,910,850.7977294921875,508.5941162109375
back,910,923.1520385742188,549.5878295898438
back,910,902.6709594726562,550.52978515625
back,910,1002.0448608398438,560.079833984375
back,910,0.0,0.0
back,910,687.5036010742188,516.559326171875
back,910,679.6808471679688,499.5648193359375
back,910,539.781494140625,522.6494140625
back,910,543.01513671875,519.0890502929688
back,910,427.2960205078125,533.87158203125
back,910,424.88739013671875,535.4309692382812
back,912,0.0,0.0
back,912,0.0,0.0
back,912,0.0,0.0
back,912,938.5761108398438,521.5452880859375
back,912,0.0,0.0
back,912,909.8489990234375,532.157470703125
back,912,898.7435302734375,527.736572265625
back,912,907.5078125,546.8106689453125
back,912,0.0,0.0
back,912,921.3499145507812,530.7259521484375
back,912,0.0,0.0
back,912,749.7731323242188,534.00341796875
back,912,744.034912109375,520.3468017578125
back,912,611.019775390625,533.1943969726562
back,912,611.5208740234375,533.0509643554688
back,912,485.3072204589844,566.9100341796875
back,912,482.26629638671875,559.1719970703125
back,914,913.2822875976562,508.1939392089844
back,914,923.227294921875,506.5849609375
back,914,0.0,0.0
back,914,937.2154541015625,519.914306640625
back,914,0.0,0.0
back,914,915.9342041015625,545.0283203125
back,914,907.2379760742188,511.7619323730469
back,914,913.6605224609375,565.8682250976562
back,914,0.0,0.0
back,914,918.2763671875,533.974365234375
back,914,0.0,0.0
back,914,785.8244018554688,538.660888671875
back,914,780.2667236328125,513.2905883789062
back,914,655.6426391601562,531.2886352539062
back,914,655.8181762695312,522.1724243164062
back,914,551.7994384765625,593.1672973632812
back,914,547.8416748046875,583.5997314453125
back,916,917.7733154296875,484.8560485839844
back,916,927.7326049804688,485.86895751953125
back,916,0.0,0.0
back,916,937.813720703125,503.3389892578125
back,916,0.0,0.0
back,916,905.8616943359375,526.722412109375
back,916,899.4010620117188,503.10162353515625
back,916,912.3106689453125,537.568115234375
back,916,0.0,0.0
back,916,0.0,0.0
back,916,0.0,0.0
back,916,767.6883544921875,523.0256958007812
back,916,763.4749145507812,502.40850830078125
back,916,649.6727905273438,525.0300903320312
back,916,649.679931640625,514.7059936523438
back,916,552.6920166015625,565.8964233398438
back,916,551.525634765625,559.819091796875
back,918,0.0,0.0
back,918,0.0,0.0
back,918,0.0,0.0
back,918,0.0,0.0
back,918,0.0,0.0
back,918,950.3609619140625,512.8119506835938
back,918,936.28369140625,526.4874877929688
back,918,0.0,0.0
back,918,0.0,0.0
back,918,0.0,0.0
back,918,0.0,0.0
back,918,835.996337890625,522.7861328125
back,918,828.4306640625,518.2464599609375
back,918,709.9739379882812,511.5493469238281
back,918,705.5498657226562,514.90771484375
back,918,581.1671752929688,557.2718505859375
back,918,585.5927734375,552.650634765625
back,920,0.0,0.0
back,920,0.0,0.0
back,920,0.0,0.0
back,920,1050.6962890625,462.627685546875
back,920,0.0,0.0
back,920,1063.422607421875,477.9055480957031
back,920,1016.759033203125,474.84033203125
back,920,1123.08544921875,457.6513366699219
back,920,989.5062255859375,493.9818420410156
back,920,1143.7008056640625,477.0775451660156
back,920,951.4742431640625,524.8427734375
back,920,924.1261596679688,518.2779541015625
back,920,896.396484375,496.76202392578125
back,920,730.7353515625,539.5503540039062
back,920,723.877685546875,521.6376342773438
back,920,586.617919921875,564.827392578125
back,920,592.7806396484375,556.2160034179688
back,922,0.0,0.0
back,922,0.0,0.0
back,922,0.0,0.0
back,922,0.0,0.0
back,922,0.0,0.0
back,922,1074.2921142578125,475.5458984375
back,922,1055.1624755859375,473.99993896484375
back,922,1157.9609375,460.55322265625
back,922,1097.1434326171875,481.97357177734375
back,922,0.0,0.0
back,922,0.0,0.0
back,922,937.9248046875,512.8971557617188
back,922,922.0424194335938,494.76470947265625
back,922,805.2401733398438,545.4073486328125
back,922,774.9674072265625,514.2657470703125
back,922,676.7371215820312,565.5532836914062
back,922,639.5499267578125,543.2689208984375
back,924,0.0,0.0
back,924,0.0,0.0
back,924,0.0,0.0
back,924,0.0,0.0
back,924,0.0,0.0
back,924,930.920166015625,519.5648193359375
back,924,847.2855834960938,536.7622680664062
back,924,1009.6185302734375,490.32550048828125
back,924,788.0894165039062,531.7243041992188
back,924,0.0,0.0
back,924,0.0,0.0
back,924,1008.28662109375,501.2405090332031
back,924,932.9097290039062,508.34149169921875
back,924,1047.5089111328125,494.34954833984375
back,924,801.6619873046875,487.9112548828125
back,924,1070.15380859375,501.05914306640625
back,924,687.1722412109375,506.84527587890625
back,926,0.0,0.0
back,926,0.0,0.0
back,926,0.0,0.0
back,926,0.0,0.0
back,926,0.0,0.0
back,926,931.5939331054688,510.08624267578125
back,926,847.8048095703125,535.19091796875
back,926,1020.365966796875,478.8166809082031
back,926,764.552978515625,552.9725341796875
back,926,1104.275634765625,474.0567626953125
back,926,699.5680541992188,587.9522705078125
back,926,916.5123291015625,498.21661376953125
back,926,854.4640502929688,512.704833984375
back,926,997.3609619140625,516.984619140625
back,926,821.8002319335938,535.1229858398438
back,926,0.0,0.0
back,926,0.0,0.0
back,932,0.0,0.0
back,932,0.0,0.0
back,932,0.0,0.0
back,932,0.0,0.0
back,932,0.0,0.0
back,932,1205.6385498046875,475.6462097167969
back,932,1197.5008544921875,480.7197265625
back,932,0.0,0.0
back,932,1205.117431640625,483.06427001953125
back,932,0.0,0.0
back,932,0.0,0.0
back,932,1047.826416015625,506.56536865234375
back,932,1042.856201171875,498.1055603027344
back,932,945.9312744140625,507.5763244628906
back,932,943.271240234375,508.52630615234375
back,932,850.4108276367188,511.9166259765625
back,932,846.87451171875,510.0204162597656
back,936,0.0,0.0
back,936,0.0,0.0
back,936,0.0,0.0
back,936,0.0,0.0
back,936,0.0,0.0
back,936,1260.0167236328125,474.09576416015625
back,936,1261.40380859375,478.7496643066406
back,936,0.0,0.0
back,936,0.0,0.0
back,936,0.0,0.0
back,936,0.0,0.0
back,936,1124.7864990234375,504.23785400390625
back,936,1128.458251953125,496.43023681640625
back,936,1028.0677490234375,504.0039367675781
back,936,1028.726318359375,506.80426025390625
back,936,898.38671875,517.791259765625
back,936,896.909912109375,516.061767578125
back,938,0.0,0.0
back,938,0.0,0.0
back,938,0.0,0.0
back,938,0.0,0.0
back,938,0.0,0.0
back,938,1287.7117919921875,480.0455322265625
back,938,1283.541015625,485.68463134765625
back,938,0.0,0.0
back,938,0.0,0.0
back,938,0.0,0.0
back,938,0.0,0.0
back,938,1166.1943359375,506.48199462890625
back,938,1165.1131591796875,497.9864501953125
back,938,1058.360107421875,499.5462341308594
back,938,1052.3218994140625,500.54327392578125
back,938,905.028076171875,529.77001953125
back,938,905.383056640625,530.330810546875
back,940,0.0,0.0
back,940,0.0,0.0
back,940,0.0,0.0
back,940,0.0,0.0
back,940,0.0,0.0
back,940,1186.843994140625,519.135986328125
back,940,1190.986083984375,501.1127014160156
back,940,1133.1676025390625,529.0311279296875
back,940,0.0,0.0
back,940,0.0,0.0
back,940,0.0,0.0
back,940,1144.3367919921875,485.835693359375
back,940,1130.974853515625,472.03192138671875
back,940,1094.927001953125,508.54119873046875
back,940,1039.7486572265625,492.04345703125
back,940,1040.220458984375,505.4361572265625
back,940,982.6142578125,486.51165771484375
back,942,0.0,0.0
back,942,0.0,0.0
back,942,0.0,0.0
back,942,0.0,0.0
back,942,0.0,0.0
back,942,1046.7822265625,504.75738525390625
back,942,1035.4698486328125,507.13848876953125
back,942,984.4169311523438,513.06982421875
back,942,1002.7042236328125,526.1890869140625
back,942,903.2704467773438,572.27294921875
back,942,926.5933227539062,562.1887817382812
back,942,1211.695068359375,471.58636474609375
back,942,1201.411376953125,487.02685546875
back,942,1370.9278564453125,479.77655029296875
back,942,1363.8857421875,466.8203430175781
back,942,1537.637451171875,453.3119201660156
back,942,1538.0555419921875,463.4156494140625
back,944,0.0,0.0
back,944,0.0,0.0
back,944,0.0,0.0
back,944,0.0,0.0
back,944,0.0,0.0
back,944,1182.0811767578125,506.861328125
back,944,1157.2489013671875,494.3866882324219
back,944,1136.98974609375,512.1224365234375
back,944,0.0,0.0
back,944,0.0,0.0
back,944,0.0,0.0
back,944,1233.7666015625,485.822265625
back,944,1188.54248046875,481.88909912109375
back,944,1328.2808837890625,488.8034362792969
back,944,1155.4437255859375,483.3941345214844
back,944,1360.58984375,458.659912109375
back,944,1070.494873046875,464.2766418457031
back,946,0.0,0.0
back,946,0.0,0.0
back,946,0.0,0.0
back,946,0.0,0.0
back,946,0.0,0.0
back,946,1372.9610595703125,470.03314208984375
back,946,1370.256103515625,478.5577392578125
back,946,1476.672119140625,477.6171875
back,946,1466.47607421875,491.63348388671875
back,946,1595.041748046875,470.3594055175781
back,946,1603.0572509765625,478.35498046875
back,946,1214.803466796875,505.42987060546875
back,946,1213.724609375,498.37017822265625
back,946,1080.2412109375,504.9715576171875
back,946,1075.0224609375,510.5
back,946,956.2296752929688,520.5870361328125
back,946,957.6275024414062,522.302734375
back,948,1424.45556640625,435.4996337890625
back,948,0.0,0.0
back,948,0.0,0.0
back,948,0.0,0.0
back,948,0.0,0.0
back,948,1411.401123046875,472.3905944824219
back,948,1395.3538818359375,463.04998779296875
back,948,1527.9412841796875,491.4522705078125
back,948,1491.3328857421875,480.05419921875
back,948,1633.060302734375,495.18017578125
back,948,1606.4893798828125,486.7266540527344
back,948,1256.9102783203125,505.63507080078125
back,948,1250.2069091796875,490.0101013183594
back,948,1113.46875,506.6981506347656
back,948,1114.23876953125,508.84661865234375
back,948,994.6259765625,534.046630859375
back,948,999.13037109375,538.8110961914062
back,950,0.0,0.0
back,950,0.0,0.0
back,950,0.0,0.0
back,950,0.0,0.0
back,950,0.0,0.0
back,950,1459.6156005859375,480.2388610839844
back,950,1454.2994384765625,490.1203308105469
back,950,0.0,0.0
back,950,1531.064208984375,516.9161376953125
back,950,0.0,0.0
back,950,0.0,0.0
back,950,1310.9287109375,484.0859375
back,950,1303.07373046875,473.63970947265625
back,950,1174.135986328125,494.4259033203125
back,950,1162.583740234375,497.4066162109375
back,950,1001.0123291015625,513.0593872070312
back,950,999.121826171875,508.1041259765625
back,952,0.0,0.0
back,952,0.0,0.0
back,952,0.0,0.0
back,952,0.0,0.0
back,952,1504.9134521484375,451.22381591796875
back,952,1448.2066650390625,452.10137939453125
back,952,1474.87890625,483.46612548828125
back,952,0.0,0.0
back,952,1549.73486328125,537.98828125
back,952,0.0,0.0
back,952,1643.48046875,528.82568359375
back,952,1304.910888671875,469.746337890625
back,952,1322.7880859375,474.6720886230469
back,952,1176.7802734375,463.52587890625
back,952,1186.1737060546875,490.9725341796875
back,952,1034.9072265625,487.4543151855469
back,952,1033.57080078125,520.6649169921875
back,954,0.0,0.0
back,954,0.0,0.0
back,954,0.0,0.0
back,954,0.0,0.0
back,954,1553.625732421875,458.99163818359375
back,954,1510.751708984375,479.5525817871094
back,954,1505.5654296875,472.43316650390625
back,954,0.0,0.0
back,954,1518.401123046875,510.25762939453125
back,954,0.0,0.0
back,954,1598.861572265625,505.98443603515625
back,954,1311.671630859375,476.6497802734375
back,954,1304.5350341796875,460.8331604003906
back,954,1169.34765625,484.2843933105469
back,954,1165.2359619140625,487.3880310058594
back,954,1035.13037109375,531.7084350585938
back,954,1033.2041015625,530.142822265625
back,956,1503.6527099609375,493.1552734375
back,956,1510.492919921875,488.61993408203125
back,956,0.0,0.0
back,956,1530.025634765625,485.51348876953125
back,956,0.0,0.0
back,956,1503.519287109375,487.33123779296875
back,956,1490.659912109375,477.95562744140625
back,956,1495.910400390625,463.45556640625
back,956,1485.0343017578125,454.99755859375
back,956,1485.19677734375,441.6147766113281
back,956,0.0,0.0
back,956,1335.884765625,473.8027038574219
back,956,1325.806640625,455.3941955566406
back,956,1183.746337890625,483.10455322265625
back,956,1179.630615234375,477.3148498535156
back,956,1045.867919921875,524.0333251953125
back,956,1043.7197265625,518.1775512695312
back,958,0.0,0.0
back,958,0.0,0.0
back,958,0.0,0.0
back,958,0.0,0.0
back,958,0.0,0.0
back,958,1503.8494873046875,452.7757568359375
back,958,1499.4385986328125,449.96539306640625
back,958,0.0,0.0
back,958,1474.672119140625,444.86126708984375
back,958,0.0,0.0
back,958,0.0,0.0
back,958,1356.8084716796875,462.28302001953125
back,958,1356.2972412109375,450.7935791015625
back,958,1226.517333984375,461.475341796875
back,958,1227.9139404296875,462.0235290527344
back,958,1100.93115234375,500.646240234375
back,958,1100.2603759765625,494.3876953125
back,960,0.0,0.0
back,960,0.0,0.0
back,960,0.0,0.0
back,960,0.0,0.0
back,960,0.0,0.0
back,960,1550.4144287109375,421.4263000488281
back,960,1523.71435546875,418.661376953125
back,960,0.0,0.0
back,960,1473.2681884765625,426.80047607421875
back,960,1572.160400390625,412.46368408203125
back,960,1380.7469482421875,461.95843505859375
back,960,1443.7030029296875,444.3988952636719
back,960,1429.9556884765625,427.9311218261719
back,960,1278.0048828125,455.99847412109375
back,960,1273.60595703125,450.53155517578125
back,960,1139.96826171875,487.786865234375
back,960,1146.541015625,476.874267578125
back,962,0.0,0.0
back,962,0.0,0.0
back,962,0.0,0.0
back,962,0.0,0.0
back,962,0.0,0.0
back,962,1515.16650390625,429.27838134765625
back,962,1484.453369140625,424.1551208496094
back,962,1555.9324951171875,405.0384521484375
back,962,1488.39111328125,422.06048583984375
back,962,1587.516845703125,399.18841552734375
back,962,1536.073974609375,421.5999755859375
back,962,1404.76708984375,445.4525146484375
back,962,1385.4248046875,427.55072021484375
back,962,1268.760009765625,471.06683349609375
back,962,1259.550537109375,446.7995910644531
back,962,1136.6575927734375,483.91424560546875
back,962,1146.273193359375,474.50811767578125
back,964,0.0,0.0
back,964,0.0,0.0
back,964,0.0,0.0
back,964,0.0,0.0
back,964,0.0,0.0
back,964,1474.28857421875,416.2958679199219
back,964,1465.9337158203125,416.0038146972656
back,964,0.0,0.0
back,964,1458.90771484375,410.8565368652344
back,964,0.0,0.0
back,964,0.0,0.0
back,964,1386.36328125,414.4552001953125
back,964,1377.645751953125,405.4042053222656
back,964,1282.2484130859375,440.4371337890625
back,964,1267.7559814453125,432.740966796875
back,964,1180.20166015625,462.70855712890625
back,964,1176.399169921875,459.26220703125
back,966,0.0,0.0
back,966,0.0,0.0
back,966,0.0,0.0
back,966,0.0,0.0
back,966,0.0,0.0
back,966,1751.59375,401.061279296875
back,966,1696.5274658203125,375.1291809082031
back,966,1764.00390625,441.6163330078125
back,966,1552.972900390625,396.96875
back,966,1802.7908935546875,472.00543212890625
back,966,1271.053466796875,495.65966796875
back,966,1570.031494140625,420.36712646484375
back,966,1544.724853515625,389.73419189453125
back,966,1360.511962890625,443.3824462890625
back,966,1358.6324462890625,428.015869140625
back,966,1198.5155029296875,497.02294921875
back,966,1187.026123046875,486.32537841796875
back,978,978.05859375,516.5026245117188
back,978,975.018310546875,509.8702697753906
back,978,970.0878295898438,518.7739868164062
back,978,0.0,0.0
back,978,964.5076904296875,529.62451171875
back,978,1008.2840576171875,511.9939270019531
back,978,983.9386596679688,544.92138671875
back,978,1037.7252197265625,512.9100952148438
back,978,948.8761596679688,554.8487548828125
back,978,0.0,0.0
back,978,940.5860595703125,547.4041748046875
back,978,1080.057373046875,536.1943969726562
back,978,1067.1588134765625,554.5503540039062
back,978,0.0,0.0
back,978,0.0,0.0
back,978,0.0,0.0
back,978,0.0,0.0
back,980,0.0,0.0
back,980,0.0,0.0
back,980,0.0,0.0
back,980,0.0,0.0
back,980,0.0,0.0
back,980,887.9130249023438,46.913307189941406
back,980,0.0,0.0
back,980,839.8524169921875,27.15981674194336
back,980,0.0,0.0
back,980,821.9459228515625,20.51319122314453
back,980,0.0,0.0
back,980,861.1334838867188,85.09062194824219
back,980,843.7501220703125,81.66499328613281
back,980,851.0509033203125,116.21644592285156
back,980,824.6980590820312,109.87992095947266
back,980,894.77392578125,159.525146484375
back,980,868.1368408203125,147.17074584960938
back,990,0.0,0.0
back,990,0.0,0.0
back,990,0.0,0.0
back,990,934.5137939453125,520.846923828125
back,990,0.0,0.0
back,990,940.1705322265625,540.2344360351562
back,990,967.4507446289062,521.0186767578125
back,990,904.6686401367188,563.568603515625
back,990,0.0,0.0
back,990,866.4673461914062,564.3917236328125
back,990,0.0,0.0
back,990,974.5735473632812,547.205810546875
back,990,995.424560546875,536.2792358398438
back,990,0.0,0.0
back,990,0.0,0.0
back,990,0.0,0.0
back,990,0.0,0.0
back,992,939.15576171875,519.0940551757812
back,992,942.0069580078125,514.739013671875
back,992,0.0,0.0
back,992,952.92333984375,510.1939697265625
back,992,0.0,0.0
back,992,968.79248046875,519.9451293945312
back,992,942.39404296875,517.0135498046875
back,992,961.8575439453125,546.4462890625
back,992,911.996826171875,538.2470092773438
back,992,951.5537109375,554.552001953125
back,992,896.4781494140625,551.7293090820312
back,992,975.8551025390625,544.1424560546875
back,992,960.5172729492188,539.8284301757812
back,992,927.456298828125,551.7574462890625
back,992,918.70263671875,546.4396362304688
back,992,886.6551513671875,574.0800170898438
back,992,885.8245239257812,567.5841674804688
back,994,0.0,0.0
back,994,0.0,0.0
back,994,0.0,0.0
back,994,947.1732788085938,520.009521484375
back,994,0.0,0.0
back,994,949.07568359375,535.7819213867188
back,994,965.21875,505.5583190917969
back,994,912.1976318359375,560.7376708984375
back,994,0.0,0.0
back,994,873.7538452148438,557.3566284179688
back,994,0.0,0.0
back,994,963.4835815429688,545.5513305664062
back,994,973.4300537109375,530.2896728515625
back,994,923.19091796875,553.8185424804688
back,994,925.6767578125,538.1280517578125
back,994,884.1881103515625,568.3609619140625
back,994,903.0340576171875,560.9888916015625
back,996,0.0,0.0
back,996,0.0,0.0
back,996,0.0,0.0
back,996,951.2412109375,513.7772827148438
back,996,0.0,0.0
back,996,959.4343872070312,525.787841796875
back,996,961.778076171875,509.873291015625
back,996,940.263671875,554.028076171875
back,996,935.1507568359375,522.9607543945312
back,996,928.4019775390625,554.5910034179688
back,996,918.5880126953125,535.96875
back,996,967.74169921875,542.7544555664062
back,996,969.4385375976562,533.1144409179688
back,996,927.4658203125,558.2594604492188
back,996,925.2017822265625,547.1236572265625
back,996,897.350830078125,578.6348876953125
back,996,890.6314697265625,564.845458984375
back,998,0.0,0.0
back,998,0.0,0.0
back,998,0.0,0.0
back,998,0.0,0.0
back,998,0.0,0.0
back,998,958.90185546875,515.071044921875
back,998,971.13427734375,508.1810302734375
back,998,946.53662109375,529.2604370117188
back,998,0.0,0.0
back,998,939.9457397460938,527.6631469726562
back,998,946.26806640625,520.7788696289062
back,998,959.1240234375,541.32275390625
back,998,967.3727416992188,536.0280151367188
back,998,917.36376953125,551.9210815429688
back,998,931.4668579101562,546.352294921875
back,998,878.3973999023438,573.9157104492188
back,998,898.3076171875,568.067626953125
back,1000,0.0,0.0
back,1000,0.0,0.0
back,1000,0.0,0.0
back,1000,953.5977783203125,515.59619140625
back,1000,0.0,0.0
back,1000,970.5333251953125,522.8284912109375
back,1000,953.332763671875,510.6764831542969
back,1000,976.0816650390625,551.71337890625
back,1000,939.18310546875,515.2967529296875
back,1000,946.5396728515625,563.63134765625
back,1000,926.222900390625,518.3740234375
back,1000,964.996337890625,542.52685546875
back,1000,954.9063720703125,533.049072265625
back,1000,922.4879150390625,550.1687622070312
back,1000,914.6114501953125,540.9912719726562
back,1000,887.2329711914062,582.3107299804688
back,1000,885.6956787109375,572.7708740234375
back,1010,0.0,0.0
back,1010,0.0,0.0
back,1010,964.8890991210938,520.659423828125
back,1010,0.0,0.0
back,1010,952.95556640625,527.8568115234375
back,1010,927.0267333984375,536.2774047851562
back,1010,960.2281494140625,546.8809204101562
back,1010,0.0,0.0
back,1010,1001.055908203125,557.2676391601562
back,1010,0.0,0.0
back,1010,1048.56884765625,540.4586791992188
back,1010,948.008544921875,558.108642578125
back,1010,972.8761596679688,567.4406127929688
back,1010,0.0,0.0
back,1010,0.0,0.0
back,1010,0.0,0.0
back,1010,0.0,0.0
back,1012,962.623779296875,517.50341796875
back,1012,0.0,0.0
back,1012,957.9808349609375,515.9583740234375
back,1012,0.0,0.0
back,1012,948.8204956054688,524.2849731445312
back,1012,931.5732421875,532.6268310546875
back,1012,963.3831787109375,546.01416015625
back,1012,0.0,0.0
back,1012,1002.58154296875,564.2138061523438
back,1012,0.0,0.0
back,1012,1054.43798828125,551.831298828125
back,1012,973.402099609375,552.3955078125
back,1012,992.0758056640625,562.9050903320312
back,1012,0.0,0.0
back,1012,0.0,0.0
back,1012,0.0,0.0
back,1012,0.0,0.0
back,1014,969.2103271484375,518.1259765625
back,1014,0.0,0.0
back,1014,963.564208984375,516.7530517578125
back,1014,0.0,0.0
back,1014,952.195556640625,527.40283203125
back,1014,925.6320190429688,537.0161743164062
back,1014,965.469970703125,552.5244750976562
back,1014,0.0,0.0
back,1014,1015.437744140625,573.9169921875
back,1014,0.0,0.0
back,1014,1063.172119140625,553.86669921875
back,1014,944.7866821289062,574.031494140625
back,1014,970.56640625,584.0361328125
back,1014,0.0,0.0
back,1014,0.0,0.0
back,1014,0.0,0.0
back,1014,0.0,0.0
back,1016,0.0,0.0
back,1016,0.0,0.0
back,1016,956.4761352539062,515.4134521484375
back,1016,0.0,0.0
back,1016,946.4744873046875,527.342041015625
back,1016,920.5402221679688,536.5306396484375
back,1016,963.8966064453125,554.3123779296875
back,1016,0.0,0.0
back,1016,1024.262451171875,575.3299560546875
back,1016,0.0,0.0
back,1016,1065.7266845703125,544.4544677734375
back,1016,979.4280395507812,564.0689697265625
back,1016,1005.1796264648438,577.396484375
back,1016,0.0,0.0
back,1016,1060.5540771484375,552.5081787109375
back,1016,0.0,0.0
back,1016,0.0,0.0
back,1018,0.0,0.0
back,1018,0.0,0.0
back,1018,0.0,0.0
back,1018,0.0,0.0
back,1018,0.0,0.0
back,1018,917.826416015625,524.3118286132812
back,1018,946.1105346679688,534.69287109375
back,1018,920.0955810546875,530.4302978515625
back,1018,957.7491455078125,555.3972778320312
back,1018,938.0438232421875,536.7678833007812
back,1018,953.8709106445312,558.1119995117188
back,1018,944.66845703125,550.965576171875
back,1018,963.746337890625,558.8363037109375
back,1018,989.5240478515625,546.093505859375
back,1018,1006.139892578125,558.030029296875
back,1018,1028.2967529296875,552.665283203125
back,1018,1061.5128173828125,560.2637939453125
back,1020,0.0,0.0
back,1020,0.0,0.0
back,1020,0.0,0.0
back,1020,0.0,0.0
back,1020,928.7978515625,513.7939453125
back,1020,927.279052734375,513.54638671875
back,1020,925.7034301757812,531.108154296875
back,1020,955.263427734375,520.888671875
back,1020,918.9970092773438,555.781982421875
back,1020,968.4036865234375,524.0716552734375
back,1020,926.529541015625,564.7215576171875
back,1020,938.3040161132812,543.577392578125
back,1020,940.64892578125,553.5020141601562
back,1020,967.7323608398438,541.0877075195312
back,1020,983.1868896484375,551.2927856445312
back,1020,993.990966796875,558.69482421875
back,1020,1012.7420654296875,569.2568359375
back,1022,0.0,0.0
back,1022,0.0,0.0
back,1022,0.0,0.0
back,1022,0.0,0.0
back,1022,937.2877197265625,521.736328125
back,1022,907.0732421875,525.486083984375
back,1022,954.5845947265625,546.6981201171875
back,1022,934.7989501953125,517.019775390625
back,1022,997.0107421875,570.4752197265625
back,1022,0.0,0.0
back,1022,1006.76611328125,574.9873657226562
back,1022,913.8085327148438,553.117431640625
back,1022,946.4664306640625,562.8124389648438
back,1022,955.9173583984375,538.791015625
back,1022,985.8511962890625,552.3394775390625
back,1022,969.938232421875,565.405517578125
back,1022,1026.432373046875,578.447509765625
back,1024,0.0,0.0
back,1024,0.0,0.0
back,1024,0.0,0.0
back,1024,0.0,0.0
back,1024,944.677490234375,521.0283203125
